,VH,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VHVV,VHVV_1,VHVV_2,VHVV_3,VHVV_4,VHVV_5,VHVV_6,VHVV_7,VHVV_8,VHVV_9,VHVV_10,VHVV_11,VHVV_12,VHVV_13
64,-17.86259646,-20.36425196,-22.13627725,-20.78105832,-18.46601158,-16.92202265,-17.89214857,-18.16435589,-18.12474767,-17.11686821,-16.30967478,-14.8676002,-15.05165696,-15.28994916,-6.971126668,-8.335653199,-9.618584672,-9.773831855,-7.439067884,-5.481027035,-6.865427824,-7.89745459,-7.239272741,-4.042544245,-3.214910772,-3.987782633,-6.423467553,-8.044854092
65,-16.61189498,-19.57303624,-21.92792436,-21.28372385,-18.37036987,-15.62860096,-17.12171104,-18.20913754,-18.43129783,-16.22848631,-15.69775584,-14.79333956,-13.29114466,-13.46856059,-6.95019272,-7.831601954,-9.724540917,-9.717862978,-7.758169378,-5.119294948,-5.907728943,-7.418310938,-7.230475311,-5.701710776,-4.384298449,-5.024385919,-4.838628507,-6.611707412
66,-16.45099696,-18.77157469,-21.79592511,-20.68001581,-18.12220167,-15.9891086,-18.08223135,-19.26894591,-19.27234722,-17.27350016,-16.49549367,-15.56953593,-14.45933484,-13.67249892,-7.323777541,-8.612752407,-10.07425849,-9.724200928,-7.147513509,-5.040116768,-5.929480268,-8.12165817,-7.525896463,-4.868767502,-2.989704169,-4.368570486,-5.650231115,-6.66173953
67,-15.61717738,-19.01442755,-22.77887889,-21.68578422,-18.06333628,-16.46264964,-19.03081361,-20.67340668,-19.75052516,-17.6248905,-17.17170821,-15.74413476,-14.2827707,-13.98515928,-7.176147066,-8.325295962,-10.16404286,-10.61214367,-8.088215449,-5.652773035,-6.491277461,-8.694440455,-7.668432637,-5.541486631,-3.76819424,-4.713440354,-5.331257885,-6.48929024
68,-16.61256586,-18.54443613,-21.09818352,-20.77334877,-18.8189424,-16.3160395,-18.01454939,-18.95849302,-19.045893,-16.76000128,-16.49958653,-15.67014555,-15.23996539,-14.47729082,-7.724576229,-8.568767691,-9.932775916,-10.15340044,-8.222077085,-5.726407825,-6.86661745,-7.908250196,-7.28675736,-5.037542664,-4.610541965,-4.915930196,-5.410460034,-6.516233761
69,-15.16658765,-17.09717802,-20.43870742,-20.82677677,-18.61203605,-15.90045704,-17.45718077,-18.99197029,-19.22853666,-17.52730196,-16.54253986,-15.74289236,-14.02602037,-13.84062491,-6.654042021,-8.290505439,-10.09167737,-10.49018625,-8.370303289,-5.51865865,-6.695124871,-9.130405532,-8.677410219,-5.470507493,-4.008275141,-4.653455849,-4.911952609,-6.353004552
70,-16.79863846,-19.07220903,-22.43183865,-22.41992941,-19.40580559,-15.23537874,-17.02466231,-18.7521186,-19.37839813,-17.17863436,-16.84758598,-15.47677474,-14.08750279,-14.34521426,-7.148173962,-7.58590759,-9.376509191,-10.13648985,-8.928962225,-5.280686902,-6.041228427,-8.695147588,-8.136506755,-5.209721252,-3.318577951,-4.4722069,-4.874728484,-6.618827296
71,-16.70124928,-19.34930751,-22.29212949,-20.61050568,-18.81587952,-16.82201009,-19.73046666,-20.61079823,-19.88454927,-17.43695222,-17.24924234,-16.02226131,-14.68345182,-14.22427099,-6.645867025,-7.24773469,-9.064852915,-9.993028795,-7.702971729,-5.169920387,-6.487157977,-9.349600792,-7.907221544,-5.312527206,-3.400277683,-4.808931425,-5.560709906,-7.449779903
72,-17.52961219,-19.64052494,-20.89018201,-20.09313861,-17.98398631,-16.48570302,-16.98428402,-17.58907836,-17.34809791,-16.99390539,-16.71151008,-15.58809812,-14.47313725,-14.58965214,-7.901535618,-8.65667707,-9.813910648,-9.738726356,-7.785285968,-5.482187541,-6.737341496,-8.288678557,-7.449798989,-4.829177094,-3.366240872,-4.444193502,-5.770511303,-6.94097471
73,-16.63471736,-19.41312803,-21.86296948,-20.70978578,-17.92090558,-15.38969773,-16.99045712,-18.70515824,-19.5199976,-17.55190715,-16.88851488,-15.46060141,-14.51732499,-14.57062641,-6.383907323,-7.83886613,-9.799578282,-9.936399953,-7.646663886,-5.409490923,-5.617326039,-7.988587331,-7.92740921,-6.142426635,-3.961986142,-4.754074722,-5.062493552,-6.523065681
74,-14.9573022,-18.66568638,-22.58975495,-21.52621479,-18.04202202,-15.92148257,-18.09874059,-19.22446183,-19.43874161,-17.49488735,-16.84213492,-15.85265753,-14.8639784,-15.49415039,-5.461804994,-8.057959961,-10.79861646,-9.707060389,-6.303216506,-4.399003011,-6.651523609,-8.693273297,-7.618512912,-5.144451701,-3.763873837,-5.269798442,-6.295347068,-8.422497675
75,-17.62611359,-18.6863788,-20.29716849,-20.47798456,-17.87226173,-16.40941547,-18.17011742,-19.1187735,-18.58119673,-17.07133223,-17.24292923,-16.22759458,-15.01155936,-14.3893621,-7.481847928,-7.982257184,-9.359528762,-9.343158322,-7.614769401,-5.912305982,-7.640759876,-8.373468253,-7.351625712,-4.726318694,-4.327266545,-4.800699969,-5.435891666,-6.166677678
76,-16.6220357,-20.05164824,-22.93296998,-21.71844271,-18.48479673,-15.97583831,-16.43956363,-16.3822239,-16.77940372,-16.37335311,-16.4700387,-14.86073164,-13.94211221,-14.18722301,-6.693516375,-8.223276611,-10.57004483,-10.49848823,-7.94212066,-4.256222389,-5.466012173,-7.385765859,-7.51176099,-4.562297172,-3.238754424,-3.89549812,-4.888943568,-6.744090179
77,-16.93792306,-19.1338929,-21.736347,-20.90003259,-17.85908223,-15.96193156,-18.44166849,-19.32954078,-19.23096005,-17.4115273,-16.87800879,-15.03801165,-13.9768959,-14.09450839,-6.744770604,-8.26619201,-10.45378211,-10.44419431,-7.158864913,-4.955367013,-6.35421396,-8.350759694,-7.371755467,-5.00406336,-3.805015161,-4.643615897,-5.237047709,-6.204528147
78,-16.31260009,-19.19249199,-21.88765632,-20.73107897,-17.72751957,-16.62670325,-18.32685436,-18.29046894,-17.50006906,-15.78552093,-16.16016329,-15.4642583,-14.38148434,-14.26557406,-6.500089333,-7.792818084,-10.37902594,-10.05048349,-6.878114019,-4.740698624,-6.783850838,-8.429174551,-7.665561101,-4.609102398,-2.811835635,-3.958396454,-5.322196187,-6.862863998
79,-16.06610396,-18.52146262,-21.60657565,-21.60520018,-18.35433143,-15.87126483,-17.40978141,-19.44172343,-19.51170032,-16.81578092,-15.69149399,-15.15774551,-14.45478343,-14.15453779,-6.416133866,-8.360286142,-10.2595599,-9.902495878,-8.107186147,-6.159190896,-6.006377758,-7.931016156,-8.239529216,-5.683087529,-3.473574027,-4.248626752,-5.2328563,-5.610704803
80,-15.6761251,-18.74737678,-22.51044562,-21.23914935,-18.38759257,-15.60761376,-19.06741093,-20.61395173,-20.25346675,-17.14825186,-17.53646563,-15.99676612,-14.37594378,-13.05503586,-6.65946278,-7.890201126,-10.56381444,-10.9459696,-7.812116025,-5.031490556,-6.734685192,-8.865081166,-7.389776404,-4.880458867,-3.901582202,-4.419329085,-4.610679714,-4.993991041
81,-17.13678947,-20.32413109,-22.40759011,-20.33967305,-17.23183558,-15.99401884,-17.24521752,-18.44538147,-18.22054418,-16.71607223,-15.66684236,-14.8738986,-14.86021212,-15.49198461,-6.284730663,-7.06744759,-8.610185173,-9.48672317,-8.10272643,-5.574231539,-6.760076463,-9.348911903,-8.53061969,-4.777355839,-2.546908633,-4.133684256,-6.264792003,-8.669829148
82,-16.96850885,-19.34827673,-21.97819112,-20.49126263,-18.13109417,-15.64015823,-17.24777168,-18.20936727,-18.08756719,-16.41289011,-16.01331212,-15.23985326,-14.64789364,-14.2961934,-7.494215746,-8.618244636,-10.87685278,-10.84113754,-8.034379298,-5.621785707,-6.726200365,-8.113455662,-7.425965557,-5.166564028,-4.142257486,-5.208280461,-6.140873304,-6.91423077
83,-16.5023484,-18.64220165,-20.95606815,-20.08773475,-17.78439701,-15.4971435,-17.22541026,-18.76487193,-18.98517807,-16.77756998,-15.84711752,-15.49064012,-15.19700739,-14.88736579,-7.249025754,-8.456583921,-9.413920061,-9.269567038,-7.639176916,-6.018868758,-7.464493274,-8.604521724,-7.723982689,-5.070412336,-4.103330276,-4.298165863,-5.048704162,-6.034228573
84,-17.87994815,-20.20789716,-22.25747622,-20.71468999,-18.6759598,-17.01344623,-18.24343408,-18.72497705,-17.79870201,-15.99222099,-15.63552169,-15.14689948,-14.34218016,-13.84478015,-7.282780519,-8.110850859,-9.609512966,-9.885412527,-7.076792063,-5.320359946,-7.110943796,-8.112972817,-6.89435224,-5.025634542,-4.668941589,-5.370283706,-5.337049948,-5.953108623
85,-16.67786,-18.0738673,-20.60944651,-20.77078053,-18.54192902,-16.06455275,-17.37874582,-19.15185786,-19.56931764,-17.33225192,-16.85894076,-15.59947004,-14.24857003,-13.3180901,-6.811971622,-7.609667083,-9.185757845,-10.17290998,-8.231378301,-5.951534665,-5.747221694,-8.623929645,-8.23109751,-5.837089684,-3.845673957,-4.832272304,-5.199392976,-5.628954166
86,-16.28279159,-19.1959924,-22.16110044,-20.81854487,-17.53138303,-16.19084587,-18.1407813,-19.26269117,-18.50400729,-17.36678389,-17.09725323,-16.51521969,-14.62012816,-13.15995894,-6.966290596,-8.250887164,-10.01876142,-9.686815332,-7.077267344,-5.507298961,-7.208920578,-9.046534433,-7.328795301,-5.053650473,-4.010922667,-4.972105415,-5.014565381,-5.452737821
87,-15.09599119,-18.31828315,-22.59465679,-21.56721315,-18.26605013,-15.82943333,-17.08052977,-18.29621581,-18.22448053,-16.39843469,-15.49938822,-15.15599273,-15.00618873,-14.52926985,-6.464781213,-8.639468368,-10.62422855,-10.66167215,-8.833206369,-6.189327434,-6.578520581,-8.484263468,-7.411861388,-4.194535585,-2.759090503,-4.021534621,-5.631186777,-6.976520778
88,-16.53331887,-18.63630957,-20.81073044,-20.32364361,-17.6177825,-16.24126936,-17.66582635,-18.88053763,-18.80126909,-17.23358059,-16.18500158,-15.35699938,-14.32143237,-14.68525047,-7.043270459,-8.450129284,-10.0566061,-10.16990415,-7.283307124,-5.442796323,-6.58831832,-8.400387925,-7.661882226,-5.50633704,-4.052011889,-5.158934585,-6.114186172,-7.45445661
89,-16.23497501,-18.64178165,-21.06518421,-20.09061043,-18.21856961,-16.98028369,-18.81161553,-19.46907272,-18.79905302,-17.61649563,-17.31965015,-16.0302881,-14.26101921,-13.61720837,-7.471099556,-8.015193707,-9.292853571,-9.458671182,-6.993282717,-4.431375041,-5.891902778,-8.230570133,-7.863022315,-5.486328781,-3.920910971,-3.95481799,-4.204445446,-5.479569012
90,-16.03439349,-17.80026791,-21.40284498,-21.71127048,-18.80922695,-15.91938966,-18.28640538,-19.70326569,-19.60151108,-16.85113249,-15.93923508,-14.91637993,-14.48134752,-14.18798984,-5.888890675,-7.044035851,-8.980675262,-10.46286572,-8.284943586,-6.247604442,-6.197486225,-8.154002704,-7.480590643,-5.333737401,-3.963087559,-4.443347268,-5.701653965,-6.87091666
91,-15.74953234,-18.90345766,-21.45681519,-20.58719806,-17.58672866,-15.97108707,-17.61035682,-19.18821401,-19.15996182,-17.39498646,-16.73331608,-15.4217388,-13.90557674,-13.56180807,-5.463561404,-8.169105214,-10.42568313,-10.42134838,-7.728080822,-5.953519635,-7.194338265,-9.568053838,-8.586188111,-5.347350896,-3.842697911,-4.787309576,-5.036025103,-5.989666778
92,-20.18437843,-21.63630732,-22.59107798,-21.22810684,-18.78995888,-16.76180278,-18.40685235,-19.04410058,-19.03530932,-17.61211181,-17.93389234,-16.84614043,-15.71785118,-16.50200908,-10.1929955,-10.81020679,-11.93050015,-10.46867969,-6.824212606,-4.389015392,-6.810061723,-9.102240419,-8.301949273,-5.648741124,-5.313270195,-5.93196181,-6.519439669,-7.946421898
93,-20.4278027,-21.64143484,-21.96417352,-20.05121506,-17.68228206,-15.6830062,-18.6083639,-20.33716642,-20.06376013,-17.40659182,-16.6394963,-15.50538435,-14.31162858,-14.1326801,-9.378286642,-11.44100749,-12.65542789,-10.3879477,-7.048781847,-4.521068068,-6.44915495,-8.88678084,-8.205636053,-5.572084306,-4.116173929,-5.970992615,-6.769331447,-7.778456415
94,-20.04820247,-23.04540582,-24.26817007,-20.79718666,-17.89999986,-16.18338403,-17.98456217,-19.32894453,-19.45721919,-17.34224462,-16.54155333,-16.2619514,-14.92738032,-14.59991617,-8.778750758,-10.07206824,-11.7312533,-10.32687571,-6.93765451,-4.549695932,-6.878261164,-9.371590585,-8.472219107,-5.223676227,-3.058467745,-5.04070681,-6.591648606,-7.563263801
95,-22.62406256,-22.12471102,-22.27315764,-20.83373098,-19.1711863,-16.23795176,-17.74086687,-19.13953588,-20.24845272,-18.35909412,-16.79718502,-16.72946115,-16.17452005,-16.80532294,-9.764465819,-10.90293944,-11.43818346,-10.21489243,-7.407432389,-4.86490237,-7.305794602,-9.868730968,-8.453927125,-4.076567045,-2.89186464,-5.435729892,-6.444960035,-7.895438932
96,-20.23332415,-23.35825982,-24.1020795,-20.90784242,-17.89524894,-16.92481456,-17.37370631,-18.29557148,-18.54680832,-17.4835352,-16.24979645,-15.92663928,-14.68347094,-14.090866,-8.290001166,-11.29004076,-12.58748305,-11.61059492,-7.337829395,-4.683693223,-6.912444923,-9.374945357,-7.999799272,-3.916326751,-2.193905599,-4.244624305,-5.629243999,-7.263153773
97,-19.44859922,-21.67456396,-22.03793888,-20.19228159,-17.70780283,-15.85330381,-17.28395034,-18.63687407,-18.88509722,-17.67340525,-16.96644589,-15.45092111,-14.14175496,-13.61652607,-9.87234583,-12.39540635,-12.66217069,-10.38831907,-7.44359744,-6.180858477,-7.769354741,-9.136037105,-7.809027126,-4.541316106,-2.582405361,-3.445720973,-5.532255947,-7.209185703
98,-19.83775535,-22.48026324,-23.06415814,-20.79607746,-18.18650098,-16.75234835,-17.88354555,-19.49204091,-19.16808576,-17.93926992,-17.25525177,-16.44644786,-14.42240009,-13.44667396,-9.035424735,-11.06771128,-12.45300753,-10.90636412,-6.896254326,-4.962562988,-7.980295365,-10.32111516,-9.187605866,-5.411931258,-3.345798498,-4.368818874,-6.090071983,-7.602532871
99,-22.11820622,-22.84637616,-22.83786497,-21.16072276,-18.53674765,-15.94461649,-18.6045222,-19.71199628,-19.2035768,-17.50151163,-16.97783016,-15.83784699,-15.5666035,-16.37662726,-9.215125364,-10.74187356,-11.62447759,-10.30915011,-7.240038205,-4.665184953,-6.72490597,-8.806800773,-8.041876034,-5.507127979,-4.326917767,-4.946581857,-6.282962713,-8.520160453
100,-19.5846889,-22.35701514,-24.08444913,-21.57402435,-17.93354683,-15.63487699,-18.84632729,-20.97117652,-20.53882704,-17.97818389,-16.48816167,-15.95216801,-14.83241711,-14.75427553,-9.170491552,-10.97993424,-11.704313,-10.6743628,-7.425707223,-5.478757941,-6.860710926,-8.680461261,-7.469154865,-4.946668508,-3.622508377,-5.984597486,-6.79546085,-7.539805132
101,-18.49892476,-21.69680355,-24.31279837,-21.5862166,-18.09321584,-15.72658631,-18.47566081,-20.58930295,-20.622943,-17.99397723,-17.29537424,-16.40330401,-15.15533359,-14.84911637,-8.378609622,-10.88708586,-13.0715191,-11.64600962,-8.113977334,-5.442579398,-7.256797268,-9.732987622,-8.43418414,-4.963217434,-3.061319427,-4.999724658,-5.820934354,-6.743580104
102,-20.3979485,-22.8688341,-23.634317,-21.91326285,-19.08258835,-17.02217558,-18.5648936,-19.25154192,-19.29805721,-18.11708591,-16.76337273,-15.73944191,-14.51176634,-14.85551053,-8.692904513,-10.27519828,-12.68967006,-11.80663186,-7.982467237,-5.586081923,-7.675471915,-9.378049685,-7.113168795,-4.144355226,-2.879197458,-4.943928424,-5.97333639,-6.796556189
103,-19.89773348,-22.8307487,-24.19241203,-22.53585181,-18.86194402,-16.2252145,-18.27380571,-20.51056488,-21.02349962,-18.57489547,-16.44975902,-15.05887546,-14.55304788,-15.63601724,-9.025028393,-9.922280066,-11.69546014,-12.1095442,-8.902712971,-6.015544319,-7.943505433,-10.36058187,-9.193527925,-4.942499026,-2.974438713,-4.879083787,-6.864756982,-8.456320614
104,-19.25377047,-22.10217081,-23.43124389,-20.90101425,-17.84800921,-16.53594075,-18.9427787,-19.99939616,-19.42683837,-17.51440565,-16.78677926,-16.30914471,-14.81584992,-14.62871515,-8.856592044,-10.42125077,-12.25411753,-10.29860299,-7.107043286,-4.933221698,-7.070421386,-9.459028591,-7.846981427,-4.552220937,-2.8382584,-5.818015003,-7.211764108,-8.418132277
105,-19.16153564,-21.45622062,-23.49659223,-21.98463553,-19.33246278,-17.30408459,-19.11060196,-20.66107668,-20.09148463,-18.12164899,-16.57668072,-15.32839206,-14.24171573,-14.00409774,-8.510760818,-10.6155501,-12.89078724,-11.87062907,-8.171772343,-4.773895365,-7.384366958,-10.45513102,-9.611436238,-6.065045528,-4.071619804,-5.171414556,-7.076583042,-8.950015221
106,-19.96620764,-22.18328682,-24.54909603,-21.74973921,-17.70215463,-15.9123937,-19.66597719,-20.51915961,-18.916161,-16.83988885,-16.12184308,-15.28252354,-14.32461214,-13.98072802,-8.653458539,-10.08124496,-12.19714428,-11.42248145,-7.444536479,-4.638119161,-7.303244896,-9.524449075,-7.820636787,-3.956970677,-2.40116205,-4.933644368,-6.383536817,-6.935150532
107,-20.35520407,-22.87443291,-23.61348461,-21.50157484,-18.00920524,-15.69507378,-18.93730525,-20.87391946,-19.99098451,-17.03523364,-16.30178898,-15.53141948,-14.60975097,-14.50754299,-9.802481962,-11.39233021,-11.99938445,-10.73938941,-7.613174191,-5.342207673,-6.427077565,-8.4216432,-7.17830538,-4.902739686,-3.584063379,-5.447947921,-6.456389123,-7.360624321
108,-19.0901093,-21.23211266,-22.2723019,-20.48976687,-17.57867403,-16.44382203,-19.47542427,-21.00359975,-19.81221338,-17.10758225,-16.32665753,-15.50558008,-14.83809896,-14.56333994,-8.852718532,-10.52828764,-12.01269397,-10.80040014,-7.619267163,-5.643440858,-6.966179596,-8.920241917,-7.266189238,-4.468953624,-2.490398563,-4.671804127,-6.139557934,-7.40072105
109,-19.21833096,-22.40095686,-24.04439944,-21.5871064,-18.72445904,-15.90293662,-16.94688261,-18.93152699,-19.51028021,-17.71217076,-16.2190463,-15.89716764,-14.73044539,-14.83235315,-7.844034314,-10.36314177,-12.79035878,-12.27828002,-7.918068535,-4.1701872,-7.431771684,-10.75806202,-9.551259982,-5.0252844,-3.153274175,-4.924142136,-6.543992446,-8.505144877
110,-21.40226789,-22.59052441,-23.78627432,-21.25773647,-17.55871898,-16.66527212,-18.55120529,-19.28932608,-18.27754431,-17.40356654,-16.26905992,-15.2074507,-15.4367981,-15.48725204,-9.05096222,-10.37789492,-12.691904,-11.60456819,-7.361779903,-4.877792732,-8.156107667,-10.45445119,-8.857811276,-5.196179047,-3.798633538,-5.174701298,-6.695673263,-7.177897743
111,-18.82016848,-22.19531177,-23.9552834,-21.14177313,-18.37967987,-16.12763672,-17.78357906,-18.88847852,-19.27374734,-17.32988515,-16.06173218,-15.87464057,-15.01369352,-14.96875538,-8.764041963,-10.74783686,-11.55634185,-10.04571655,-8.133665182,-5.886034645,-7.428543272,-9.248870889,-8.003911637,-4.145088838,-2.7480426,-5.710757552,-6.780275477,-7.548707435
112,-19.98196663,-21.9506764,-22.77911948,-21.02453887,-18.40050438,-16.85033924,-18.92783055,-18.98183249,-18.40369361,-16.89083935,-17.27479496,-16.35208487,-15.64299857,-15.25904156,-8.647559197,-9.916472099,-11.46705288,-10.81280684,-8.339331458,-5.582987567,-7.816956852,-9.093630775,-8.068028335,-5.186888253,-5.067769979,-5.958760062,-7.049954471,-7.569971676
113,-20.03107869,-21.71632559,-24.63733307,-23.20829099,-19.79980796,-16.0665397,-18.5805735,-19.42035705,-19.92956241,-18.56956639,-18.64864659,-17.45639532,-16.322718,-15.73590366,-9.319386864,-10.31360355,-12.69594137,-11.50297781,-7.405708032,-3.87624931,-6.443214386,-8.977855462,-8.847921695,-5.45841652,-3.612520653,-4.602241987,-6.332159508,-7.544414285
114,-19.77352868,-22.20860583,-24.06259229,-22.03419055,-19.07995504,-17.18495082,-19.6297511,-20.02330626,-19.95395585,-18.65929352,-18.27117791,-16.79387389,-16.29270165,-16.46805985,-8.912696307,-10.52609651,-12.71399919,-10.95036417,-7.351379528,-4.817295628,-8.277866813,-8.750397939,-6.735536152,-3.639253523,-4.441140544,-5.406297823,-7.172353722,-9.105444026
115,-19.56263409,-21.86195062,-23.73024714,-21.63376875,-18.52506703,-16.4061388,-18.52626198,-19.64404736,-19.71861856,-19.10411298,-18.64470479,-17.47404962,-16.45280493,-16.37910101,-7.811250496,-9.710994536,-12.39537844,-11.36698011,-7.517751807,-4.549016206,-7.489101593,-8.638615344,-7.195821715,-4.412397078,-4.078873339,-4.5227457,-5.984219497,-8.118998249
116,-20.23518892,-22.33528341,-25.26575376,-23.4113127,-20.05866047,-17.32556811,-20.18698314,-20.4477637,-19.79599035,-18.68451987,-18.6849058,-17.67171107,-17.22624689,-18.20641659,-9.089689171,-10.01480933,-12.20028899,-10.58012038,-6.505178714,-3.368120731,-7.845382259,-9.736449742,-7.209868711,-3.931873095,-3.461066476,-4.998771566,-6.734655754,-9.675427743
117,-22.27645609,-23.87269854,-25.24461305,-23.39708137,-20.25335101,-17.2698334,-18.98131914,-19.92939269,-20.02520159,-18.83361323,-17.9627716,-16.90108876,-16.17383169,-17.54183643,-10.15218223,-10.58309754,-12.77535061,-11.66070833,-7.93222626,-3.775783825,-6.543731266,-9.838150155,-9.231500827,-5.302217734,-3.726826782,-5.25192284,-7.085083049,-8.973350901
118,-19.41218069,-21.65318035,-24.69703473,-22.87782741,-19.94456248,-16.75721795,-18.69882464,-19.36896859,-19.92156729,-18.37228933,-18.00788158,-16.40852673,-15.6339995,-15.99344835,-8.464996784,-9.527525896,-12.94935995,-11.78416896,-7.831768757,-3.939836755,-7.000623639,-9.7564396,-9.142529831,-5.331561731,-4.405359103,-5.506672933,-6.902992427,-7.96140385
119,-18.83595198,-21.83302408,-24.63870344,-23.43978142,-20.8812091,-19.09969311,-20.13865708,-20.12480168,-19.80294702,-18.82522633,-18.22759723,-17.01470473,-16.83766248,-17.90331507,-7.628256845,-9.315868709,-11.64995301,-10.5492406,-7.558657112,-4.837595474,-7.848536196,-8.99589722,-7.444098491,-4.030752079,-3.870008772,-4.881468945,-6.827934448,-9.111746068
120,-20.59575812,-23.15304327,-25.2358757,-23.38772676,-19.51806439,-17.69557197,-20.53548315,-21.17900153,-20.07672587,-18.4170101,-17.91622131,-16.67506954,-15.936982,-16.29543567,-9.187336252,-10.57291482,-13.02992508,-11.77090401,-7.271311475,-3.731853283,-7.491023171,-10.28934091,-8.575465223,-4.678681339,-3.587882944,-4.694821564,-5.776544906,-7.442761428
121,-19.06006278,-21.81245888,-23.42494482,-22.22348731,-19.95509981,-17.49637764,-19.5736965,-20.3308109,-20.30991866,-18.60066193,-18.30828015,-17.28646814,-16.34588604,-16.99944205,-8.385347601,-9.815655542,-11.65942214,-10.88669391,-7.657616223,-4.01673652,-7.261669516,-10.35865953,-9.121189787,-5.01139499,-4.199656481,-5.832606148,-6.709932809,-7.673818833
122,-19.36806015,-22.21338112,-24.08774756,-22.32779657,-19.85956178,-18.31369012,-19.96130046,-20.39613013,-19.9789467,-18.87095824,-18.26941372,-16.89285707,-15.97464843,-16.46414049,-9.213112455,-10.26215548,-12.62193234,-11.58314302,-7.868611876,-4.017360578,-7.624696532,-9.455863857,-7.960348058,-4.592859559,-4.461306658,-4.974253007,-6.161228208,-8.087959675
